content,post_time,title,url 
"　　据商务部监测，上周（4月23日至29日）全国食用,市场价格指数比前一周下降0.7%，,市场价格指数比前一周上涨0.4%。,　　食用农产品市场：30种蔬菜平均批发价格为每公斤4.17元，比前一周下降2.8%，其中菜花、青椒、黄瓜价格降幅居前，分别下降13.3%、10%和9.9%。肉类批发价格以降为主，其中猪肉、羊肉价格分别为每公斤17.31元和49.3元，比前一周分别下降1%和0.2%；牛肉价格为每公斤52.18元，比前一周上涨0.4%。粮食批发价格略有波动，其中大米价格下降0.2%，面粉价格保持稳定。禽产品批发价格小幅波动，其中白条鸡、白条鸭价格分别为每公斤15.85元和17.28元，比前一周分别下降0.4%和0.2%；鸡蛋价格为每公斤8.63元，比前一周上涨1.2%。水产品批发价格止跌回升，其中大带鱼、小黄鱼、草鱼价格涨幅居前，比前一周分别上涨1.3%、0.8%和0.5%。食用油批发价格略有上涨，其中花生油、菜籽油、大豆油价格分别上涨0.3%、0.1%和0.1%。,　　生产资料市场：钢材价格比前一周上涨0.7%，其中高速线材、螺纹钢、普通中板、普通圆钢价格分别为每吨4065元、3975元、4285元和4118元，分别上涨1%、1%、0.9%和0.8%。基础化学原料价格上涨0.6%，其中,、纯碱、烧碱价格分别上涨2.4%、1.6%和1.3%，硫酸价格下降1.2%。橡胶价格上涨0.6%，其中合成橡胶价格上涨1.4%，天然橡胶价格保持平稳。,价格上涨0.1%，其中尿素、氯化钾价格分别上涨0.3%和0.1%，三元复合肥、磷酸二铵价格均下降0.2%。煤炭价格下降0.1%，其中无烟煤、动力煤价格分别为每吨843元和598元，分别下降0.4%和0.2%，炼焦煤价格为每吨744元，上涨0.5%。有色金属价格下降1%，其中铝、锌、镍、铅、锡价格分别下降2.6%、1.8%、1.6%、0.2%和0.1%，铜价持平。,　　（具体情况，请点击商务部网站“,”栏目）",2018-05-03 13:44:41,上周食用农产品价格继续回落 生产资料价格延续涨势,http://www.mofcom.gov.cn//article/ae/ai/201805/20180502739190.shtml
"4月18日上午，在首届进口博览会开幕倒计时200天之际，打造首届进口博览会一流服务工作动员会在国家会展中心（上海）召开。商务部副部长兼中国国际进口博览局局长,出席会议并讲话，进口博览局和国家会展中心全体干部职工参加会议。,会议强调，举办进口博览会是党中央着眼于推进新一轮高水平对外开放做出的一项重大决策，是我们主动向世界开放市场的一个重大举措。打造一流现场服务，一要贯彻中央要求，聚焦习近平总书记多次强调的“不一般”，落实好每一项工作。二要对标国际一流，学习世界顶级展会的成功经验，努力在主场外交中展现一流现场服务。三要突出需求导向，以国内外嘉宾政要、展商客商、参展观众的需求为出发点，在见实效上下功夫。四要精心打造亮点，打造专业、便利、高效、绿色、廉洁的一流服务，努力办出一届让世界难忘的高水平进口博览会。,会议指出，现场服务的主要任务是构建展商服务、观展服务、交易服务、论坛服务、接待服务等五大服务体系，打造覆盖展前、展中、展后的国际化专业化一流服务。一要打造专业的境外展商服务体系，提高采购商邀请的广泛性和精准度，保护好,，提升展务服务水平。二要打造舒适的展会参观服务体系，形成智能导览、地图导览、标识导览、人工导览相结合的导览体系，优化观展体验。三要打造高效的交易促进服务体系，打造数字博览会，构建线上线下相结合的交易服务体系。四要打造健全的论坛会议服务体系，促进国际贸易、投资、技术、人才合作。五要打造优质的接待保障服务体系，确保行得通、住得下、吃得好。,会议强调，要以打造一流服务框架方案为依据，细化形成现场服务工作手册，明确时间表、路线图、责任书，挂图作战。要严肃工作纪律，以极端负责的工作态度狠抓工作落实，努力打造出具有国际一流水平的服务体系、服务品牌、服务成效。",2018-04-19 11:10:25,聚焦“不一般” 决战“200天”打造首届中国国际进口博览会一流服务工作全面启动,http://www.mofcom.gov.cn//article/ae/ai/201804/20180402734161.shtml
"2018年4月16—18日，中国—,自贸协定第六轮升级谈判在,举行。双方就,、投资、原产地规则、,和经济合作等议题展开磋商，取得积极进展。",2018-04-19 16:53:36,中国—新加坡自贸协定第六轮升级谈判在北京举行,http://www.mofcom.gov.cn//article/ae/ai/201804/20180402734419.shtml
"据商务部监测，上周（4月30日至5月6日）全国食用,市场价格指数比前一周下降0.6%，,市场价格指数比前一周上涨0.3%。,水产品批发价格整体回落，其中鲢鱼、草鱼、小黄鱼价格降幅居前，比前一周分别下降1.9%、1%和0.4%。30种蔬菜平均批发价格为每公斤4.11元，比前一周下降1.4%，其中青椒、辣椒、菜花价格降幅居前，比前一周分别下降7.4%、7.3%和5.2%。肉类批发价格以降为主，其中猪肉、羊肉价格分别为每公斤17.11元和49.26元，比前一周分别下降1.2%和0.1%；牛肉价格为每公斤52.27元，比前一周上涨0.2%。粮食批发价格小幅下降，其中面粉、大米价格分别下降0.3%和0.2%。禽产品批发价格小幅波动，其中鸡蛋价格为每公斤8.69元，比前一周上涨0.7%；白条鸭价格为每公斤17.28元，与前一周基本持平；白条鸡价格为每公斤15.81元，比前一周下降0.3%。食用油批发价格小幅上涨，其中花生油、大豆油价格均比前一周上涨0.3%，菜籽油价格与前一周基本持平。,钢材价格比前一周上涨1.5%，其中高速线材、螺纹钢、普通圆钢、热轧带钢价格分别为每吨4153元、4058元、4176元和4155元，分别上涨2.2%、2.1%、1.4%和1.3%。橡胶价格总体平稳，其中天然橡胶价格上涨0.1%，合成橡胶价格下降0.1%。,价格与前一周基本持平，其中尿素价格上涨0.2%，三元复合肥、磷酸二铵价格分别下降0.2%和0.1%，氯化钾价格基本稳定。煤炭价格下降0.2%，其中动力煤、无烟煤价格分别为每吨596元和842元，分别下降0.3%和0.1%，炼焦煤价格为每吨747元，上涨0.4%。基础化学原料价格下降0.6%，其中烧碱、硫酸价格分别下降1.8%和1.7%，纯碱、,价格分别上涨2.4%和0.6%。有色金属价格下降0.7%，其中铜、锌、铝价格分别下降1.3%、1.1%和0.2%，镍、铅、锡价格分别上涨0.6%、0.4%和0.1%。,（具体情况，请点击商务部网站“,”栏目）",2018-05-08 14:36:04,上周食用农产品价格继续回落 生产资料价格小幅上涨,http://www.mofcom.gov.cn//article/ae/ai/201805/20180502740892.shtml
"近日，商务部发布《中国展览业发展统计分析报告〔2017〕》（以下简称《报告》）。《报告》显示，随着国家“,”建设的深入实施，产业结构调整升级和行业自身创新驱动步伐的加快，2017年中国展览业市场规模稳中有升，从高速增长步入高质量发展轨道。,据商务部统计，中国展览业规模继续稳居全球首位。2017年在专业展览场馆举办的各类展览会共5604场，展览总面积10642万平方米，分别较2016年增长1%和12.3%。平均单体展会规模持续扩大，展览面积达10万平方米以上的展会数量占3%，较2016年提升0.3个百分点。2017年全国展馆市场继续保持平稳增势，一部分大型展馆新建或投入使用，室内可供展览面积在5000平方米以上且正在运营使用的展馆共计211家，其中达10万平方米以上的展馆23家。展览企业经营效益持续向好，2017年全国展览会营业收入达872亿元人民币；展览行业利润率总体水平达21.6%，较2016年提升9.7个百分点；成本费用利润率为25.3%，同比提高12.8个百分点。,《报告》指出，2017年中国展览业发展主要呈现以下特点： ,一是展览业行业和区域结构进一步优化。从区域分布看，上海、,、广州继续领跑全国展览业发展，重庆、成都、南京、深圳、杭州、青岛等城市展览业发展优势加快显现。在京津冀、长三角区域发展战略的推进下，,、武汉等城市也迎来新的发展机遇。从行业分布看，展览会数量排名居前的依次是日用消费品及居民服务类，占31.3%；房屋建筑、装饰及经营服务类，占18.4%；工业科技类，占10.5%；文化、体育和娱乐类，占9.7%。,二是市场主体多元化、精细化态势明显。行业资源整合加快，企业经营着力于增加有效供给、提高供给质量、增强品牌竞争力，从单一业务模式转向一站式系统化解决方案供给，更加重视用户体验和个性化需求，质量效益进一步提升。,三是科技创新进一步驱动展览业升级。现代信息技术与会展经济的交汇融合正成为趋势，大数据和智能化应用作为行业创新升级的新动能，有力推动业态模式和管理服务创新。,四是展会服务经济外交大局作用凸显。随着“一带一路”建设的深入实施，企业借助展会开拓新兴市场需求增强。2017年“一带一路”沿线国家参展商数量占总境外参展商的26.4%，较2016年实现较大幅度提升。展览会作为扩大,、推动贸易投资、服务外交大局的平台作用日趋显现。,五是可持续发展理念渐入产业链各环节。在国家的持续推动和行业龙头企业的积极倡导下，“绿色、低碳、可持续”发展理念成为行业共识和产业转型升级的方向。,《报告》认为，中国展览业在快速发展的进程中，也存在发展不平衡、不充分等问题，如办展主体规模总体偏小，一些非理性办展造成资源浪费，展馆产能总体过剩，中高端专业人才缺乏等。下一步，中国展览业将在党的十九大精神引领下，以习近平新时代中国特色社会主义思想为统领，以供给侧结构性改革为主线，坚持质量第一、效能优先，构建新型管理服务体系，夯实行业创新发展基础，以法制化建设优化营商环境，以诚信体系建设促进行业自律，以重点联系企业制度为依托推动市场主体做大做强，引导行业从高速增长向高质量发展。,商务部将继续深入贯彻落实《,》（国发﹝2015﹞15号）和《展览业统计调查制度》（国统制﹝2018﹞44号），加大统计调查监测分析力度，为建立展览业权威数据基础和科学政策体系提供有力支撑。,  ,  附件：,  ",2018-05-10 10:48:54,商务部发布《中国展览业发展统计分析报告〔2017〕》,http://www.mofcom.gov.cn//article/ae/ai/201805/20180502741740.shtml
"　　4月23日，《人民日报》刊登商务部部长钟山署名文章《开创新时代对外开放新局面——深入学习贯彻习近平总书记在博鳌亚洲论坛二〇一八年年会 开幕式和庆祝海南建省办经济特区三十周年大会上重要讲话精神》，全文如下：,　　习近平总书记近日在海南发表重要讲话，深刻总结了我国改革开放40年的伟大成就、宝贵经验和世界意义，郑重宣布了大幅度放宽市场准入、支持海南全岛建设自贸试验区、支持海南探索建设中国特色自由贸易港等重大举措。这是以习近平同志为核心的党中央着眼于国际国内发展大局，深入研究、统筹考虑、科学谋划作出的重大决策，充分彰显了我国扩大对外开放、积极推动经济全球化的决心，具有重要里程碑意义，标志着我国开放事业开启了新的伟大征程。习近平总书记的重要讲话，丰富了新时代对外开放的理论内涵，是习近平新时代中国特色社会主义思想的有机组成部分。我们要以习近平总书记重要讲话精神为指引，按照党的十九大做出的战略部署，加快推动形成全面开放新格局，努力开创新时代对外开放新局面。,　　坚定不移推动更高水平对外开放,　　习近平总书记指出，中国开放的大门不会关闭，只会越开越大；过去40年中国经济发展是在开放条件下取得的，未来中国经济实现高质量发展也必须在更加开放条件下进行。这是对我国开放发展内在规律的科学判断和理论升华，为新起点上的对外开放指明了方向。我们将深入学习贯彻习近平总书记重要讲话精神，加快扩大开放步伐，提高对外开放水平，落实好党中央确定的战略部署。大幅度放宽市场准入，扎实推动银行、证券、保险等服务业开放措施落地，推动落实放宽,、船舶、飞机等行业外资股比限制的措施，全面放开制造业。创造更有吸引力的,，完成修订外商投资负面清单工作，全面落实准入前国民待遇加负面清单管理制度，加快外资基础性法律立法进程，加大,保护力度。打造高水平开放新标杆，高质量推进自贸试验区建设，支持海南全岛建设自贸试验区，赋予更大改革自主权，形成更多可复制推广的经验；立足中国实际，借鉴国际先进经验，支持海南逐步探索、稳步推进中国特色自由贸易港建设，分步骤、分阶段建立自由贸易港政策和制度体系。,　　坚定不移推动建设开放型世界经济,　　习近平总书记指出，经济全球化是不可逆转的时代潮流；要坚持走开放融通、互利共赢之路，构建开放型世界经济。这是对经济全球化大势的深刻洞察和精准把握，指出了推动世界经济发展的重要路径。我们将深入学习贯彻习近平总书记重要讲话精神，高举开放旗帜，坚决反对各种形式的保护主义，推进全球贸易投资自由化便利化。坚定维护多边贸易体制，落实世贸组织《贸易便利化》协定，加快加入世贸组织《政府采购协定》进程，继续积极参与多边谈判。推进区域经济一体化，推动区域全面经济伙伴关系协定谈判，推进东亚经济共同体和亚太,建设，深化亚欧会议、上合组织区域经济合作。提升双边开放水平，加快与有关国家商签双边自贸协定和投资协定，挖掘与各国合作潜力，促进优势互补、合作互惠、发展互鉴，深化双边经贸关系。构建全球开放合作新平台，全力办好中国国际进口博览会，积极主动扩大进口，打造成为世界各国展示国家发展成就、开展国际贸易的开放型合作平台，成为推进“,”建设、推动经济全球化的国际公共产品，为世界经济增长创造新需求、注入新动力。,　　坚定不移推动构建人类命运共同体,　　习近平总书记指出，世界已经成为你中有我、我中有你的地球村；希望各国人民同心协力、携手前行，努力构建人类命运共同体，共创和平、安宁、繁荣、开放、美丽的亚洲和世界。这是对人类社会向何处去的深邃思考与明确回答，为实现世界和平繁荣贡献了中国智慧。我们将深入学习贯彻习近平总书记重要讲话精神，奉行互利共赢的开放战略，扩大同各国的利益汇合点，积极发展全球伙伴关系。深入推进“一带一路”国际合作，坚持共商共建共享原则，推进重大合作项目，实施“丝路明珠”示范工程，发展“丝路电商”，提升与相关国家贸易投资合作水平，深化互利合作格局。推动全球经济治理体系变革，用好二十国集团、亚太经合组织、金砖国家等合作平台，提出更多中国倡议、中国方案，支持扩大发展中国家在国际经贸事务中的代表性和发言权，推动构建新型国际关系。积极承担国际责任和义务，加大对发展中国家特别是最不发达国家援助力度，推出务实合作新举措，支持发展中国家更好融入全球价值链、扩大对外经贸合作，促进减少贫困、改善民生，增强内生动力，实现共同发展。,　　坚定不移加强党对开放工作的全面领导,　　习近平总书记指出，坚持党的领导，全面从严治党，是改革开放取得成功的关键和根本；改革无论改什么、改到哪一步，都要坚持党的领导，确保党始终总揽全局、协调各方。这是我国改革开放40年的宝贵经验和重要启示，是确保全面深化改革开放正确方向的根本保证。我们将深入学习贯彻习近平总书记重要讲话精神，切实坚持和加强党对开放工作的全面领导。增强“四个意识”，坚定“四个自信”，坚定维护以习近平同志为核心的党中央权威和集中统一领导，自觉在思想上政治上行动上与党中央保持高度一致，主动站在党和国家大局上谋划开放工作。提高工作本领，坚持用习近平新时代中国特色社会主义思想武装头脑，深刻领会党中央关于对外开放决策部署的丰富内涵和实践要求，不断增强适应新时代、实现新目标、落实新部署的能力。狠抓责任落实，增强使命感、责任感和紧迫感，强化担当意识，以钉钉子的精神，把党中央关于开放的大政方针和各项部署落到实处。,　　新时代新征程，改革开放这条正确之路、强国之路、富民之路必将越走越宽广。我们要深入贯彻习近平新时代中国特色社会主义思想和党的十九大精神，深入贯彻习近平总书记海南重要讲话精神，坚定推进我国对外开放事业发展，以高水平开放推动深层次改革、高质量发展，努力提前建成经贸强国，为实现“两个一百年”奋斗目标和中华民族伟大复兴作出更大贡献。",2018-04-23 09:04:21,钟山部长《人民日报》刊文：开创新时代对外开放新局面——深入学习贯彻习近平总书记在博鳌亚洲论坛二〇一八年年会 开幕式和庆祝海南建省办经济特区三十周年大会上重要讲话精神,http://www.mofcom.gov.cn//article/ae/ai/201804/20180402735233.shtml
"　　据商务部监测，上周（4月16日至22日）全国食用,市场价格指数比前一周下降0.7%，,市场价格指数比前一周上涨0.6%。,　　食用农产品市场：30种蔬菜平均批发价格为每公斤4.29元，比前一周下降2.3%，其中辣椒、黄瓜、西葫芦价格分别下降10.7%、10.6%和7.5%。水产品批发价格继续下降，其中鲢鱼、鲫鱼、大黄鱼价格降幅居前，比前一周分别下降2.8%、0.6%和0.4%。肉类批发价格继续下跌，其中猪肉、牛肉、羊肉价格分别为每公斤17.48元、51.96元和49.41元，比前一周分别下跌0.6%、0.2%和0.1%。食用油批发价格整体下降，其中花生油、菜籽油、大豆油价格分别下降0.5%、0.4%和0.4%。粮食批发价格小幅下降，其中面粉、大米价格分别下降0.3%和0.2%。禽产品批发价格整体上涨，其中白条鸭、鸡蛋、白条鸡价格分别为每公斤17.31元、8.53元和15.91元，比前一周分别上涨2%、0.7%和0.5%。,　　生产资料市场：有色金属价格比前一周上涨2.3%，其中铝、镍、锌、铜、锡价格分别上涨3.8%、3.2%、2.7%、1.6%和1.4%，铅价持平。基础化学原料价格上涨0.8%，其中,、纯碱、烧碱价格分别上涨3%、1.9%和0.6%，硫酸价格下降0.5%。钢材价格上涨0.6%，其中高速线材、热轧普通薄板、螺纹钢、普通圆钢价格分别为每吨4023元、4181元、3935元和4087元，分别上涨1%、0.9%、0.8%和0.7%。橡胶价格基本平稳，其中天然橡胶价格下降0.1%，合成橡胶价格上涨0.1%。,价格下降0.1%，其中氯化钾、磷酸二铵、三元复合肥价格均下降0.2%，尿素价格与前一周持平。煤炭价格下降0.6%，其中动力煤、无烟煤、炼焦煤价格分别为每吨599元、846元和740元，分别下降0.7%、0.5%和0.4%。,　　（具体情况，请点击商务部网站“,”栏目）",2018-04-24 16:00:29,上周食用农产品价格小幅回落 生产资料价格保持上涨,http://www.mofcom.gov.cn//article/ae/ai/201804/20180402736279.shtml
"在李克强总理出席第七次中日韩领导人会议并对,进行正式访问期间，5月9日上午，陪同访问的中国商务部部长,在东京会见日本经济产业大臣世耕弘成。,钟山指出，此次李克强总理来日出席第七次中日韩领导人会议并正式访问日本，是中国总理时隔8年再次访日，对推动两国关系改善和发展具有重要意义，必将有力指导和推动中日经贸关系在新时代取得新发展，为深化中日经贸合作带来重大机遇。,钟山表示，中日是世界第二、第三大经济体，双方经贸联系紧密，互补性强。中日关系稳定发展，符合双方共同利益，也有利于地区稳定、世界繁荣。今年是中日和平友好条约缔结40周年，我们要把握时机，落实好两国领导人共识，加强双方发展战略对接，推进科技创新、高端制造、共享经济、养老医疗等领域务实合作，推动两国经贸关系提质升级。,钟山就深化两国务实合作提出三点建议。,着眼双边，共同落实好此访领导人达成的重要共识。积极推动双方在贸易、投资、,等领域开展广泛深入合作。在今天双方签署《关于加强服务贸易合作的备忘录》和《关于中日第三方市场合作的备忘录》之后，抓紧推进相关合作事项的落实，促进服务领域互利合作，推动双方第三方市场合作早见成效。,立足区域，共同推进中日韩合作和东亚经济一体化。中方愿与日方共同努力尽早达成全面、高水平和互惠的中日韩自贸协定，推动RCEP谈判。中方愿积极办好下一届中日韩经贸部长会议。,放眼全球，共同维护和支持多边贸易体制，推动经济全球化朝着更加开放、包容、普惠、平衡、共赢的方向发展。中方再次邀请和欢迎日方积极参加首届中国国际进口博览会。,世耕弘成表示，日方愿同中方一道，继续推动日中经贸合作向纵深发展，重点在服务领域、第三方市场合作等领域加强合作。日中双方在中日韩自贸协定、RCEP谈判等方面有广泛共识，愿共同推动早日达成。日方愿与中方共同维护和支持多边贸易体制，认同贸易保护主义措施或贸易战对各方均没有好处。日方预祝首届中国国际进口博览会取得圆满成功。目前日本企业反应十分热烈，日方将继续积极组织企业参加，使博览会成为新时代日中经贸合作典范。",2018-05-09 09:56:45,商务部部长钟山与日本经产大臣世耕弘成双边会见,http://www.mofcom.gov.cn//article/ae/ai/201805/20180502741233.shtml
"4月26日下午，商务部召开青年工作领导小组会议。商务部党组成员、副部长兼直属,书记、部青年工作领导小组组长,同志出席并讲话。,高燕表示，部党组高度重视，从培养商务事业接班人的高度谋划青年工作。2017年，在部党组坚强领导下，依靠部青年工作领导小组单位大力支持，机关党委、团委以学习贯彻习近平新时代中国特色社会主义思想和党的十九大精神为主线，准确把握青年工作的政治性、先进性、群众性，确定“青年能力提升年”主题，我部青年工作迈上新台阶、取得新成效。,高燕强调，要结合商务中心工作实际，全力以赴抓好2018年青年工作。要巩固制度建设，为青年工作提供制度保障；要扩大有效覆盖面，增强青年工作的吸引力凝聚力；要加强党对青年工作的领导，准确把握商务事业改革发展和青年干部成长成才需求，关心关爱帮助青年干部，充分发挥领导小组统筹协调作用，在全部范围内形成重视青年工作的良好氛围。,会议听取了关于商务部2017年青年和共青团重点工作的汇报，审议通过《2018年商务部青年和共青团工作要点》等工作方案。商务部青年工作领导小组成员单位负责同志出席，在京部机关团委委员列席。",2018-04-26 19:43:25,商务部召开青年工作领导小组会议,http://www.mofcom.gov.cn//article/ae/ai/201804/20180402737282.shtml
"　　2018年4月23-24日，商务部在,省成都市召开贯彻落实“消费升级行动计划”工作会议，全面贯彻党的十九大精神，以习近平新时代中国特色社会主义思想为指导，深入贯彻落实中央经济工作会议及全国商务工作会议部署，把握消费升级新趋势，部署推进实施“消费升级行动计划”，安排2018年消费升级行动计划重点工作。商务部副部长,出席会议并讲话。,　　会议认为，党的十八大以来，我国消费市场保持平稳较快增长，规模稳步扩大，结构持续优化，我国已成为世界第二大消费品市场、第一大网络零售市场。消费对经济发展的基础性作用显著增强，今年一季度，消费对经济增长的贡献率达到77.8%。但与发达国家相比，我国消费在质量、结构等方面还存在一定差距，还拥有较为广阔的发展空间。,　　会议指出，中央高度重视促消费工作，党的十九大报告明确提出，要完善促进消费的体制机制，增强消费对经济发展的基础性作用；在中高端消费等领域培育新增长点、形成新动能；倡导简约适度、绿色低碳的生活方式，反对奢侈浪费和不合理消费。实施“消费升级行动计划”，是商务部门贯彻落实党的十九大精神的具体行动，是推动商务事业发展的重大举措，也是做好消费促进乃至整个内贸工作的有力支撑。,　　会议强调，各地要坚持新发展理念，紧扣我国社会主要矛盾变化，充分认识新时代推进消费升级的重要意义，准确把握消费升级新特点、新趋势，加快贯彻落实行动计划，从扩大服务消费、发展中高端消费、促进绿色循环消费、推动消费渠道升级、营造良好消费环境五个方面着手，因地制宜，注重创新，着力推进消费升级，努力开创消费促进工作新局面，不断增强消费对经济发展的基础性作用。,　　各省、自治区、直辖市、计划单列市、,生产建设,和省会城市商务主管部门负责同志，商务部相关司局，以及有关协会、事业单位、企业代表共150人参加会议。",2018-04-24 16:52:26,商务部在成都召开贯彻落实“消费升级行动计划”工作会议,http://www.mofcom.gov.cn//article/ae/ai/201804/20180402736298.shtml
"4月26日，商务部国际贸易谈判代表兼副部长傅自应与俄经济发展部副部长格鲁杰夫共同主持召开第五届中国—俄罗斯博览会组委会会议。黑龙江省人民政府副省长贾玉梅，以及重庆市商委、俄工业贸易部、斯维尔德洛夫斯克州政府等代表出席会议。,傅自应表示，中俄博览会自2014年以来已成功举办四届，是中俄两国间层级最高、规模最大的综合性展会。第五届中俄博览会将于2018年7月9-12日在俄叶卡捷琳堡举办，不仅是今年双边经贸关系中的一项重要活动，也是充实中俄地方合作交流年成果的一场盛会。希望双方高度重视、密切配合，扎实做好本届博览会各项筹备工作，把本届博览会办出特色、办出实效。,格鲁杰夫表示，俄方对第五届中俄博览会高度重视，有关州区和企业参展意愿积极。俄方愿与中方通力配合，确保本届博览会各项活动圆满成功。,会议期间，双方共同听取了博览会筹备工作情况，批准了展览和商务活动总体方案，研究部署了下一阶段工作。",2018-04-26 19:44:49,第五届中国—俄罗斯博览会组委会会议顺利举行,http://www.mofcom.gov.cn//article/ae/ai/201804/20180402737285.shtml
"4月20日，中韩经贸联委会第22次会议在,举行。商务部副部长,与,外交部次官赵显共同主持会议。,高燕表示，中共十九大将习近平新时代中国特色社会主义思想确立为指导思想，制定了全面建设社会主义现代化强国的宏伟蓝图。中国将坚定不移奉行互利共赢的开放战略，推动形成全面开放新格局，共同构建人类命运共同体。习近平主席在博鳌亚洲论坛2018年年会上宣布了中国扩大开放的重大举措，必将为中韩经贸合作带来更大发展机遇。,高燕指出，去年12月，习近平主席和文在寅总统就改善发展中韩关系达成重要共识，为中韩经贸等各领域合作指明了方向。2018年中韩经贸合作开局良好。中方欢迎韩国参加首届中国国际进口博览会，将与韩方积极对接发展战略，推进“,”建设合作，推动中韩自贸协定第二阶段谈判，共同建设中韩产业园，深化多边和区域、次区域经济合作，积极应对贸易保护主义，以合作的方式解决双边合作中存在的问题，推动中韩经贸合作不断迈上新台阶。,赵显表示，韩方高度评价习近平主席在博鳌论坛上提出的重大开放举措，将积极参加中国国际进口博览会，愿与中方进一步加强在贸易投资等领域合作，共同推进中韩自贸协定第二阶段谈判，促进地方合作，探讨两国发展战略对接和共同开发第三国市场，妥善解决双边经贸合作中存在的问题。韩方积极维护多边贸易体制，将同中方加强在多边和区域经济中的合作。",2018-04-20 12:00:00,中韩经贸联委会第22次会议在京举行,http://www.mofcom.gov.cn//article/ae/ai/201804/20180402734735.shtml
content,post_time,title,url
